"Country","Country_code","Year","Sex","Age_group","Obesity_prevalence","Lower_CI","Upper_CI","Source","Age_group_label","Obesity_burden_quartile"
"Türkiye","TUR",1992,"Male","Y5T9",4.0449899,1.2625204,8.7525532,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1992,"Total","Y10T19",2.5578402,1.1949216,4.5662198,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1992,"Total","Y5T19",2.8292485,1.3382843,5.0078124,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1992,"Total","Y5T9",3.3409644,1.4985664,6.0184136,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1993,"Female","Y10T19",2.5819642,0.9438605,5.2726083,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1993,"Female","Y5T19",2.6219564,0.92749195,5.329702,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1993,"Female","Y5T9",2.698224,0.86082397,5.6099117,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1993,"Male","Y10T19",2.7422899,0.92637539,5.8373831,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1993,"Male","Y5T19",3.2553993,1.1210529,6.6781625,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1993,"Male","Y5T9",4.2275835,1.3786707,8.8589966,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1993,"Total","Y10T19",2.6637018,1.2937972,4.6492837,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1993,"Total","Y5T19",2.9452547,1.4496132,5.0899085,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1993,"Total","Y5T9",3.4804124,1.6160686,6.1066739,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1994,"Female","Y10T19",2.6718888,1.0143448,5.2839763,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1994,"Female","Y5T19",2.7132537,1.0273932,5.3270884,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1994,"Female","Y5T9",2.7927738,0.94337799,5.642236,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1994,"Male","Y10T19",2.869001,1.0201059,5.9509456,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1994,"Male","Y5T19",3.4022551,1.235238,6.757845,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1994,"Male","Y5T9",4.420156,1.4983783,9.0066575,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1994,"Total","Y10T19",2.7723847,1.4107038,4.7168717,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1994,"Total","Y5T19",3.0649526,1.5658418,5.1970091,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1994,"Total","Y5T9",3.6253564,1.7203512,6.2107265,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1995,"Female","Y10T19",2.7671218,1.1138315,5.2865166,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1995,"Female","Y5T19",2.8098896,1.1255065,5.3617284,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1995,"Female","Y5T9",2.8928429,1.040861,5.7334911,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1995,"Male","Y10T19",3.0069822,1.1196397,6.0581367,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1995,"Male","Y5T19",3.5612419,1.3450271,6.9167018,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1995,"Male","Y5T9",4.6285789,1.6513202,9.1483489,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1995,"Total","Y10T19",2.889432,1.5096341,4.8178755,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1995,"Total","Y5T19",3.1934824,1.6900802,5.3012092,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1995,"Total","Y5T9",3.7810568,1.8463997,6.3793913,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1996,"Female","Y10T19",2.8699415,1.212993,5.298502,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1996,"Female","Y5T19",2.9140286,1.2356884,5.4609902,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1996,"Female","Y5T9",3.0001847,1.1451405,5.7925418,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1996,"Male","Y10T19",3.1578343,1.2158524,6.1627828,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1996,"Male","Y5T19",3.7337538,1.4752452,7.1384311,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1996,"Male","Y5T9",4.8514158,1.8102217,9.3940437,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1996,"Total","Y10T19",3.0167848,1.6322736,4.9391363,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1996,"Total","Y5T19",3.3326238,1.815586,5.4072641,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1996,"Total","Y5T9",3.9476503,1.9968649,6.5403484,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1997,"Female","Y10T19",2.9840497,1.3281129,5.4112494,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1997,"Female","Y5T19",3.0294273,1.3314998,5.5115201,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1997,"Female","Y5T9",3.1186864,1.2455437,5.8792986,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1997,"Male","Y10T19",3.3229973,1.352452,6.3236497,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1997,"Male","Y5T19",3.9216511,1.6203569,7.3683076,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1997,"Male","Y5T9",5.0917342,1.9737288,9.7206734,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1997,"Total","Y10T19",3.1570051,1.7607938,5.0670534,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1997,"Total","Y5T19",3.4851842,1.9383708,5.569239,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1997,"Total","Y5T9",4.1286211,2.1530364,6.7332797,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1998,"Female","Y10T19",3.1098435,1.4426605,5.5124387,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1998,"Female","Y5T19",3.1565405,1.4657828,5.587123,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1998,"Female","Y5T9",3.2488994,1.3520911,6.001763,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1998,"Male","Y10T19",3.5015002,1.489347,6.5499008,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1998,"Male","Y5T19",4.1242875,1.768497,7.6253921,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",1998,"Male","Y5T9",5.3492997,2.1288786,10.03634,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1998,"Total","Y10T19",3.3097934,1.9104475,5.2350264,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1998,"Total","Y5T19",3.6510445,2.0854061,5.7379819,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1998,"Total","Y5T9",4.3240853,2.3062317,6.9951728,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1999,"Female","Y10T19",3.2495692,1.5756145,5.5950299,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1999,"Female","Y5T19",3.2976981,1.6022835,5.717434,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1999,"Female","Y5T9",3.3930201,1.4672356,6.1580576,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",1999,"Male","Y10T19",3.6951873,1.6342474,6.7324691,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1999,"Male","Y5T19",4.3444656,1.929383,7.836733,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",1999,"Male","Y5T9",5.6246974,2.3150042,10.376079,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",1999,"Total","Y10T19",3.4771815,2.0468432,5.4006346,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",1999,"Total","Y5T19",3.8327552,2.2529377,5.9341084,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",1999,"Total","Y5T9",4.5353923,2.4752049,7.2681859,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2000,"Female","Y10T19",3.4031,1.7247621,5.7192974,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2000,"Female","Y5T19",3.4529738,1.7446423,5.8326922,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",2000,"Female","Y5T9",3.5514873,1.6034506,6.2939219,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",2000,"Male","Y10T19",3.9015081,1.8173119,6.9460616,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2000,"Male","Y5T19",4.5807261,2.1268377,8.0919042,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2000,"Male","Y5T9",5.9175629,2.545527,10.761584,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2000,"Total","Y10T19",3.6577944,2.2048037,5.5746403,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2000,"Total","Y5T19",4.0296126,2.4231439,6.1416119,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2000,"Total","Y5T9",4.7627043,2.6607318,7.4742071,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2001,"Female","Y10T19",3.5704788,1.8875213,5.848702,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2001,"Female","Y5T19",3.6223788,1.8942017,5.9700921,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",2001,"Female","Y5T9",3.724236,1.7371595,6.4533159,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",2001,"Male","Y10T19",4.1196365,1.9909566,7.1690969,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2001,"Male","Y5T19",4.8322022,2.3455862,8.3438106,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2001,"Male","Y5T9",6.2262181,2.8171824,11.094527,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2001,"Total","Y10T19",3.8512152,2.3823483,5.7194985,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2001,"Total","Y5T19",4.2411812,2.6106643,6.2952012,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2001,"Total","Y5T9",5.005271,2.8893722,7.7328369,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2002,"Female","Y10T19",3.7502468,2.0657551,5.991761,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2002,"Female","Y5T19",3.804354,2.0645991,6.1142772,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Türkiye","TUR",2002,"Female","Y5T9",3.9096113,1.914038,6.6365108,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Low"
"Türkiye","TUR",2002,"Male","Y10T19",4.3483872,2.2094475,7.3313847,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2002,"Male","Y5T19",5.0968044,2.5919925,8.5719638,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2002,"Male","Y5T9",6.5478824,3.1299494,11.338771,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2002,"Total","Y10T19",4.0561195,2.5954662,5.910404,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2002,"Total","Y5T19",4.4656444,2.8149504,6.5004669,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2002,"Total","Y5T9",5.2609514,3.129933,7.9879843,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2003,"Female","Y10T19",3.9408736,2.2539811,6.1410487,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Türkiye","TUR",2003,"Female","Y5T19",3.997238,2.2757271,6.2509321,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2003,"Female","Y5T9",4.1061312,2.0843666,6.8295255,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2003,"Male","Y10T19",4.5897886,2.4438638,7.5030901,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2003,"Male","Y5T19",5.3747274,2.8766898,8.7411329,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2003,"Male","Y5T9",6.8849519,3.4637935,11.62853,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2003,"Total","Y10T19",4.2727858,2.7945423,6.1365858,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2003,"Total","Y5T19",4.7022913,3.0570133,6.7215763,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2003,"Total","Y5T9",5.5303257,3.3882432,8.257591,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2004,"Female","Y10T19",4.1449297,2.456289,6.3199826,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2004,"Female","Y5T19",4.2032611,2.4724521,6.4092204,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2004,"Female","Y5T9",4.3158337,2.2807315,6.9800355,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2004,"Male","Y10T19",4.8480857,2.6929148,7.6840267,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2004,"Male","Y5T19",5.6676235,3.1551003,9.0086482,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2004,"Male","Y5T9",7.2404109,3.7980966,11.882161,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2004,"Total","Y10T19",4.5046255,3.0186059,6.3240811,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2004,"Total","Y5T19",4.953048,3.3081818,6.9149122,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2004,"Total","Y5T9",5.8159739,3.6714341,8.4830098,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2005,"Female","Y10T19",4.3607295,2.6699953,6.4794146,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2005,"Female","Y5T19",4.4205599,2.6798939,6.5807573,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2005,"Female","Y5T9",4.5365058,2.4960324,7.1914323,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2005,"Male","Y10T19",5.1196985,2.9596116,7.8976899,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2005,"Male","Y5T19",5.9696633,3.4859635,9.202785,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Türkiye","TUR",2005,"Male","Y5T9",7.6051652,4.1805483,12.159453,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2005,"Total","Y10T19",4.7490194,3.2745462,6.524013,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2005,"Total","Y5T19",5.2140202,3.5981473,7.083229,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2005,"Total","Y5T9",6.1118752,3.9568853,8.7274656,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2006,"Female","Y10T19",4.5876279,2.908772,6.6475324,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2006,"Female","Y5T19",4.648485,2.9269399,6.7515761,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2006,"Female","Y5T9",4.7672387,2.7241383,7.3919803,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2006,"Male","Y10T19",5.3987965,3.2695159,8.0935188,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2006,"Male","Y5T19",6.2747709,3.836358,9.3860269,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Türkiye","TUR",2006,"Male","Y5T9",7.9705656,4.599509,12.346174,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2006,"Total","Y10T19",5.0027061,3.5540275,6.7372285,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2006,"Total","Y5T19",5.4817598,3.8826935,7.295315,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2006,"Total","Y5T9",6.4127602,4.2749729,8.9266688,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2007,"Female","Y10T19",4.8271835,3.1826694,6.7778356,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2007,"Female","Y5T19",4.8885241,3.207038,6.9096319,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2007,"Female","Y5T9",5.0098278,2.9825062,7.5239561,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2007,"Male","Y10T19",5.6870162,3.6106795,8.2477339,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2007,"Male","Y5T19",6.5829046,4.2261492,9.5104992,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Türkiye","TUR",2007,"Male","Y5T9",8.3403625,5.0383255,12.52704,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2007,"Total","Y10T19",5.2672967,3.8394853,6.9674321,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2007,"Total","Y5T19",5.7569552,4.2015597,7.5387359,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2007,"Total","Y5T9",6.721285,4.6167292,9.1529883,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Türkiye","TUR",2008,"Female","Y10T19",5.0766859,3.4682669,6.9510303,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Türkiye","TUR",2008,"Female","Y5T19",5.1381864,3.502395,7.0395872,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Türkiye","TUR",2008,"Female","Y5T9",5.2624296,3.264679,7.6883167,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Türkiye","TUR",2008,"Male","Y10T19",5.9725858,3.9698187,8.4240735,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
